CustomerKey,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,BikeBuyer,YearlyIncome,Age
26418,S,M,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,0,90000,56
26419,M,M,3,4,High School,Management,0,4,5-10 Miles,Europe,0,100000,62
26420,S,M,4,5,Partial High School,Professional,0,3,10+ Miles,Europe,1,110000,61
26421,S,F,0,0,Bachelors,Professional,0,3,2-5 Miles,Pacific,0,60000,34
26422,S,M,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,1,70000,34
26423,S,M,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,1,70000,33
26424,S,F,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,0,60000,33
26425,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,0,70000,32
26426,S,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,0,70000,33
26427,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,0,70000,32
26428,M,M,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,0,70000,32
26429,S,M,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,1,80000,32
26430,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,0,70000,33
26431,S,M,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,0,60000,35
26432,M,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,0,80000,33
26433,M,M,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,1,90000,34
26434,S,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,0,90000,35
26435,M,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,90000,30
26436,S,F,0,5,Partial College,Management,1,3,10+ Miles,Pacific,1,110000,35
26437,S,F,0,5,Partial College,Management,1,3,10+ Miles,Pacific,1,110000,36
26438,M,F,4,5,High School,Management,1,4,0-1 Miles,Pacific,1,130000,36
26439,S,M,0,5,High School,Management,1,3,10+ Miles,Pacific,1,100000,37
26440,S,M,0,5,High School,Management,0,3,10+ Miles,Pacific,1,100000,32
26441,M,M,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,0,80000,38
26442,S,F,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,1,120000,37
26443,M,F,0,5,High School,Management,1,3,10+ Miles,Pacific,1,100000,38
26444,S,F,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,1,100000,38
26445,S,M,0,5,High School,Management,0,4,10+ Miles,Pacific,1,110000,39
26446,S,M,5,5,High School,Management,1,4,0-1 Miles,Pacific,0,130000,39
26447,S,M,0,5,High School,Management,0,4,10+ Miles,Pacific,1,110000,38
26448,M,F,4,0,High School,Professional,1,2,5-10 Miles,North America,0,30000,60
26449,M,M,4,0,High School,Professional,1,2,5-10 Miles,North America,0,30000,56
26450,S,F,4,0,High School,Professional,1,2,5-10 Miles,North America,0,30000,56
26451,M,F,4,0,High School,Professional,1,2,5-10 Miles,North America,0,40000,66
26452,S,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,50000,72
26453,S,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,50000,72
26454,M,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,50000,66
26455,M,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,60000,70
26456,S,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,60000,70
26457,S,F,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,60000,70
26458,M,M,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,60000,70
26459,S,F,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,0,60000,70
26460,M,F,3,0,Bachelors,Management,1,2,10+ Miles,North America,0,60000,69
26461,S,F,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,60000,68
26462,S,F,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,60000,64
26463,S,F,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,60000,68
26464,S,F,4,0,High School,Professional,0,2,1-2 Miles,North America,0,40000,67
26465,S,F,3,0,Bachelors,Management,1,2,10+ Miles,North America,0,50000,62
26466,S,M,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,50000,68
26467,S,F,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,50000,68
26468,M,F,3,0,Bachelors,Management,1,2,10+ Miles,North America,0,50000,68
26469,S,F,3,0,Bachelors,Management,0,2,1-2 Miles,North America,0,50000,67
26470,M,M,4,0,Bachelors,Management,1,2,10+ Miles,North America,0,50000,67
26471,M,M,4,0,Bachelors,Management,1,2,10+ Miles,North America,0,50000,62
26472,S,M,4,0,Bachelors,Management,1,2,10+ Miles,North America,0,50000,67
26473,S,F,4,0,Bachelors,Management,0,2,1-2 Miles,North America,0,50000,67
26474,S,F,4,0,Bachelors,Management,0,2,1-2 Miles,North America,0,60000,66
26475,S,F,4,0,High School,Professional,0,2,1-2 Miles,North America,0,30000,64
26476,M,M,5,0,Partial High School,Clerical,0,2,1-2 Miles,North America,0,30000,65
26477,S,M,4,0,High School,Professional,1,2,10+ Miles,North America,0,40000,56
26478,S,F,4,0,High School,Professional,1,2,10+ Miles,North America,0,40000,61
26479,S,F,4,0,High School,Professional,0,2,1-2 Miles,North America,0,40000,62
26480,S,F,5,0,Partial High School,Clerical,0,3,1-2 Miles,North America,0,20000,58
26481,M,M,5,0,Partial High School,Skilled Manual,1,3,10+ Miles,North America,1,30000,63
26482,M,F,5,0,Partial High School,Skilled Manual,1,3,10+ Miles,North America,1,30000,64
26483,S,F,5,0,Partial High School,Skilled Manual,0,3,1-2 Miles,North America,0,30000,64
26484,S,M,5,0,High School,Professional,0,3,2-5 Miles,North America,1,40000,63
26485,M,M,5,0,High School,Professional,1,4,10+ Miles,North America,1,40000,63
26486,M,F,5,0,High School,Professional,0,4,2-5 Miles,North America,1,40000,57
26487,S,M,5,0,Bachelors,Management,1,3,10+ Miles,North America,1,70000,63
26488,M,F,2,1,High School,Professional,1,2,10+ Miles,North America,0,40000,61
26489,S,M,2,1,Bachelors,Management,1,1,10+ Miles,North America,0,70000,62
26490,S,M,2,1,Bachelors,Management,0,1,2-5 Miles,North America,1,70000,51
26491,S,F,2,1,Bachelors,Management,0,1,2-5 Miles,North America,1,70000,61
26492,M,M,2,1,Bachelors,Management,1,1,10+ Miles,North America,0,70000,62
26493,M,M,2,1,Bachelors,Management,1,1,10+ Miles,North America,0,70000,62
26494,M,M,2,1,Partial College,Professional,1,1,2-5 Miles,North America,0,70000,57
26495,S,F,2,1,High School,Professional,1,2,10+ Miles,North America,0,40000,60
26496,M,F,2,1,High School,Professional,1,2,2-5 Miles,North America,1,40000,60
26497,M,F,2,1,Partial College,Professional,1,1,10+ Miles,North America,0,60000,61
26498,M,M,2,1,Partial College,Professional,1,1,10+ Miles,North America,0,60000,60
26499,M,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,1,60000,61
26500,M,M,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,56
26501,S,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,61
26502,S,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,61
26503,M,M,2,1,Partial High School,Skilled Manual,1,2,2-5 Miles,North America,1,40000,55
26504,M,F,2,1,Partial High School,Skilled Manual,1,2,2-5 Miles,North America,1,40000,60
26505,M,F,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,0,40000,54
26506,S,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,60
26507,M,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,55
26508,M,M,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,60
26509,S,M,2,1,Partial College,Professional,0,2,2-5 Miles,North America,1,60000,60
26510,S,M,2,1,Partial College,Professional,1,0,10+ Miles,North America,1,60000,60
26511,M,M,5,1,Partial College,Professional,1,2,10+ Miles,North America,1,70000,60
26512,M,F,2,1,Partial High School,Skilled Manual,0,2,2-5 Miles,North America,1,40000,54
26513,S,F,2,1,Partial College,Professional,0,2,2-5 Miles,North America,1,60000,59
26514,M,M,4,2,Partial College,Professional,0,1,1-2 Miles,North America,0,70000,59
26515,M,F,4,2,Partial College,Professional,1,1,10+ Miles,North America,0,70000,53
26516,M,F,4,2,Partial College,Professional,1,1,10+ Miles,North America,0,70000,59
26517,M,F,4,2,Partial College,Professional,1,1,10+ Miles,North America,0,70000,59
26518,S,M,4,2,Partial College,Professional,1,1,10+ Miles,North America,0,70000,59
26519,M,F,3,1,Bachelors,Management,1,1,5-10 Miles,North America,0,80000,59
26520,S,F,2,1,High School,Professional,0,2,2-5 Miles,North America,1,60000,57
26521,M,M,2,1,High School,Professional,0,2,2-5 Miles,North America,1,60000,58
26522,M,M,2,1,Partial College,Professional,1,1,10+ Miles,North America,0,60000,52
26523,S,F,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,52
26524,M,M,2,1,Partial College,Professional,1,2,10+ Miles,North America,0,60000,58
26525,S,M,2,1,High School,Professional,1,2,10+ Miles,North America,0,70000,51
26526,M,M,2,1,High School,Professional,1,2,10+ Miles,North America,0,70000,57
26527,M,M,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,0,70000,51
26528,S,M,3,1,High School,Professional,1,2,10+ Miles,North America,0,60000,56
26529,S,F,5,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,70000,39
26530,M,F,5,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,70000,40
26531,M,M,5,5,Graduate Degree,Professional,1,2,2-5 Miles,North America,0,70000,40
26532,S,F,0,0,Bachelors,Management,0,1,0-1 Miles,North America,1,80000,41
26533,M,M,0,0,Bachelors,Management,0,1,0-1 Miles,North America,1,80000,41
26534,S,M,4,4,Bachelors,Management,1,1,1-2 Miles,North America,1,90000,36
26535,M,F,4,4,Bachelors,Management,1,1,1-2 Miles,North America,0,90000,35
26536,S,F,0,0,Bachelors,Management,1,2,1-2 Miles,North America,1,100000,36
26537,S,M,1,0,Bachelors,Management,1,2,1-2 Miles,North America,1,100000,42
26538,M,M,2,1,Graduate Degree,Management,1,3,1-2 Miles,North America,1,110000,35
26539,S,F,1,0,Graduate Degree,Management,0,2,0-1 Miles,North America,1,130000,41
26540,S,F,1,0,Graduate Degree,Management,0,1,0-1 Miles,North America,1,170000,35
26541,M,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,40000,30
26542,M,M,0,0,Bachelors,Professional,0,2,1-2 Miles,North America,0,40000,31
26543,S,F,2,1,High School,Skilled Manual,0,2,1-2 Miles,Pacific,0,10000,62
26544,M,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,30000,31
26545,M,F,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,1,60000,31
26546,M,M,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,1,60000,31
26547,S,F,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,1,30000,63
26548,S,M,4,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,1,20000,62
26549,S,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,1,20000,55
26550,S,M,0,0,Bachelors,Professional,0,2,5-10 Miles,North America,0,40000,31
26551,S,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,40000,32
26552,M,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,0,40000,32
26553,S,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,0,40000,32
26554,S,M,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,0,60000,32
26555,S,M,0,0,Partial College,Skilled Manual,0,2,0-1 Miles,North America,0,70000,32
26556,M,M,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,0,60000,33
26557,S,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,0,60000,33
26558,M,F,2,1,Partial High School,Clerical,0,2,1-2 Miles,Pacific,0,10000,60
26559,S,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,0,10000,60
26560,M,F,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,1,20000,52
26561,M,F,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,1,20000,52
26562,M,M,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,40000,56
26563,M,M,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,40000,56
26564,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,Pacific,0,40000,54
26565,S,M,3,0,Partial High School,Clerical,0,2,1-2 Miles,Pacific,0,40000,55
26566,S,F,3,0,Partial High School,Clerical,0,2,5-10 Miles,Pacific,1,40000,50
26567,S,F,2,0,Partial College,Skilled Manual,0,2,1-2 Miles,Pacific,1,80000,48
26568,S,F,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,80000,48
26569,M,F,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,80000,54
26570,M,M,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,1,80000,54
26571,S,F,2,0,Partial College,Skilled Manual,0,2,1-2 Miles,Pacific,1,80000,54
26572,S,F,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,1,40000,33
26573,M,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,34
26574,M,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,40000,33
26575,S,F,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,1,40000,34
26576,M,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,0,60000,34
26577,M,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,0,60000,34
26578,S,M,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,0,60000,33
26579,S,M,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,1,50000,35
26580,M,F,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,0,50000,35
26581,M,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,1,60000,35
26582,M,M,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,1,60000,36
26583,S,M,0,0,Partial College,Professional,0,2,1-2 Miles,North America,0,60000,33
26584,M,M,0,0,Partial College,Professional,0,2,1-2 Miles,North America,0,60000,33
26585,S,M,2,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,1,80000,53
26586,M,F,0,0,Partial College,Professional,1,2,5-10 Miles,North America,0,60000,33
26587,S,M,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,1,70000,52
26588,M,M,2,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,1,70000,51
26589,S,F,2,0,High School,Professional,1,2,5-10 Miles,Pacific,1,70000,41
26590,M,M,1,1,Bachelors,Management,1,1,10+ Miles,Pacific,0,100000,50
26591,S,F,1,1,Bachelors,Management,1,2,2-5 Miles,Pacific,1,100000,45
26592,S,F,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,0,100000,39
26593,S,M,0,1,Graduate Degree,Management,0,3,1-2 Miles,North America,0,130000,43
26594,M,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,70000,46
26595,M,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,70000,52
26596,M,M,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,0,60000,45
26597,S,F,4,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,0,60000,45
26598,S,M,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,0,60000,45
26599,M,F,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,0,60000,45
26600,S,F,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,1,60000,45
26601,S,M,4,2,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,1,60000,39
26602,S,M,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,1,70000,45
26603,S,F,4,2,Bachelors,Professional,0,2,0-1 Miles,North America,1,70000,46
26604,S,F,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,1,70000,40
26605,S,M,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,0,70000,46
26606,S,F,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,40
26607,M,F,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,1,60000,46
26608,S,M,3,2,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,60000,35
26609,M,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,1,70000,36
26610,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,70000,46
26611,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,70000,47
26612,M,F,4,3,High School,Skilled Manual,1,3,10+ Miles,North America,0,40000,48
26613,M,F,4,3,High School,Skilled Manual,1,3,5-10 Miles,North America,0,40000,48
26614,S,M,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,1,40000,48
26615,M,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,48
26616,M,M,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,1,40000,38
26617,M,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,48
26618,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,49
26619,M,M,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,1,60000,49
26620,S,F,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,1,50000,36
26621,S,F,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,0,50000,42
26622,S,F,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,1,50000,42
26623,S,F,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,1,50000,42
26624,S,F,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,North America,1,50000,42
26625,S,F,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,1,60000,36
26626,S,M,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,1,60000,42
26627,M,M,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,1,60000,42
26628,S,M,2,0,High School,Skilled Manual,0,1,0-1 Miles,North America,0,40000,82
26629,M,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,1,60000,49
26630,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,49
26631,M,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,49
26632,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,43
26633,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,48
26634,M,M,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,North America,1,60000,43
26635,M,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,1,60000,50
26636,M,M,5,4,Bachelors,Professional,1,0,2-5 Miles,North America,0,60000,50
26637,M,M,4,3,Bachelors,Professional,1,0,2-5 Miles,North America,0,60000,50
26638,S,F,1,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,1,70000,50
26639,M,F,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,0,70000,50
26640,S,M,5,5,Graduate Degree,Professional,1,3,10+ Miles,North America,1,70000,50
26641,S,M,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,1,80000,50
26642,M,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,1,80000,51
26643,M,M,3,2,Bachelors,Professional,1,0,2-5 Miles,North America,1,60000,50
26644,S,F,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,1,60000,45
26645,S,F,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,1,60000,51
26646,S,F,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,1,60000,34
26647,S,F,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,1,60000,45
26648,S,F,5,4,Graduate Degree,Professional,1,1,2-5 Miles,North America,0,70000,39
26649,S,F,5,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,1,80000,39
26650,S,M,5,4,Graduate Degree,Professional,1,0,0-1 Miles,North America,1,80000,51
26651,S,M,4,4,Graduate Degree,Management,1,0,0-1 Miles,Pacific,1,80000,29
26652,M,M,4,4,Graduate Degree,Management,1,0,0-1 Miles,Pacific,1,80000,29
26653,M,F,4,4,Graduate Degree,Management,1,1,0-1 Miles,Pacific,1,80000,29
26654,M,F,1,0,Graduate Degree,Management,1,0,0-1 Miles,Pacific,1,90000,40
26655,M,M,1,0,Graduate Degree,Management,0,0,0-1 Miles,Pacific,1,90000,40
26656,M,F,2,0,Bachelors,Professional,0,0,0-1 Miles,Pacific,1,90000,40
26657,S,M,2,0,Bachelors,Professional,0,0,0-1 Miles,Pacific,1,90000,35
26658,M,M,1,0,Graduate Degree,Management,1,0,1-2 Miles,Pacific,1,100000,40
26659,M,F,4,4,Graduate Degree,Management,0,1,0-1 Miles,Pacific,0,80000,39
26660,M,M,2,2,Bachelors,Professional,1,1,2-5 Miles,Pacific,1,60000,41
26661,S,F,2,2,Bachelors,Professional,0,1,0-1 Miles,Pacific,1,60000,41
26662,S,F,2,2,Bachelors,Professional,1,1,2-5 Miles,Pacific,1,60000,41
26663,S,F,2,2,Bachelors,Professional,0,1,0-1 Miles,Pacific,1,60000,42
26664,M,F,5,5,Bachelors,Professional,1,3,10+ Miles,Pacific,0,70000,41
26665,S,M,5,5,Bachelors,Professional,1,3,10+ Miles,Pacific,0,70000,41
26666,S,F,1,0,Graduate Degree,Management,0,1,2-5 Miles,Pacific,1,110000,40
26667,S,F,1,0,Graduate Degree,Management,1,0,1-2 Miles,Pacific,1,120000,39
26668,M,F,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,0,70000,42
26669,M,M,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,0,70000,42
26670,M,M,5,5,Bachelors,Professional,1,4,10+ Miles,Pacific,0,70000,41
26671,M,M,5,5,Graduate Degree,Management,1,2,0-1 Miles,Pacific,0,80000,42
26672,M,F,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,0,80000,37
26673,M,M,0,0,Bachelors,Professional,1,0,2-5 Miles,Pacific,1,90000,43
26674,M,F,3,1,Partial High School,Skilled Manual,1,3,10+ Miles,North America,0,60000,56
26675,M,F,2,0,High School,Professional,1,2,5-10 Miles,North America,0,60000,52
26676,M,F,2,0,High School,Professional,1,2,5-10 Miles,North America,1,60000,52
26677,M,M,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,80000,52
26678,S,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,80000,52
26679,M,M,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,0,80000,53
26680,S,F,2,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,0,80000,47
26681,S,M,2,0,High School,Professional,1,2,5-10 Miles,North America,1,60000,53
26682,M,M,4,4,Partial College,Professional,1,3,2-5 Miles,North America,0,90000,44
26683,S,F,4,4,Partial College,Professional,1,3,2-5 Miles,North America,1,90000,39
26684,M,M,2,2,Bachelors,Management,1,3,2-5 Miles,North America,1,110000,43
26685,S,M,1,1,Graduate Degree,Management,0,4,1-2 Miles,North America,0,130000,33
26686,M,M,4,3,Bachelors,Management,0,0,0-1 Miles,North America,0,80000,39
